OperationType,StartTime,EndTime,Duration(ms)
Put,2024-12-11 02:26:05.469352669 +0000 UTC m=+7.374244212,2024-12-11 02:26:05.503683544 +0000 UTC m=+7.408575129,34
Put,2024-12-11 02:26:05.479602628 +0000 UTC m=+7.384494212,2024-12-11 02:26:05.505914586 +0000 UTC m=+7.410806171,26
Put,2024-12-11 02:26:05.487829919 +0000 UTC m=+7.392721462,2024-12-11 02:26:05.512626336 +0000 UTC m=+7.417517879,24
Get,2024-12-11 02:26:05.491601503 +0000 UTC m=+7.396493087,2024-12-11 02:26:05.513457419 +0000 UTC m=+7.418349004,21
Put,2024-12-11 02:26:05.480065128 +0000 UTC m=+7.384956671,2024-12-11 02:26:05.513482086 +0000 UTC m=+7.418373629,33
Put,2024-12-11 02:26:05.498034378 +0000 UTC m=+7.402925962,2024-12-11 02:26:05.519689586 +0000 UTC m=+7.424581129,21
Get,2024-12-11 02:26:05.503686211 +0000 UTC m=+7.408577796,2024-12-11 02:26:05.534906794 +0000 UTC m=+7.439798379,31
Put,2024-12-11 02:26:05.505916461 +0000 UTC m=+7.410808046,2024-12-11 02:26:05.539021378 +0000 UTC m=+7.443912962,33
Put,2024-12-11 02:26:05.512628211 +0000 UTC m=+7.417519754,2024-12-11 02:26:05.542526544 +0000 UTC m=+7.447418087,29
Get,2024-12-11 02:26:05.513459503 +0000 UTC m=+7.418351087,2024-12-11 02:26:05.547268086 +0000 UTC m=+7.452159671,33
Put,2024-12-11 02:26:05.513483128 +0000 UTC m=+7.418374671,2024-12-11 02:26:05.552796253 +0000 UTC m=+7.457687796,39
Put,2024-12-11 02:26:05.519691794 +0000 UTC m=+7.424583337,2024-12-11 02:26:05.563286378 +0000 UTC m=+7.468177921,43
Put,2024-12-11 02:26:05.534910003 +0000 UTC m=+7.439801546,2024-12-11 02:26:05.574551044 +0000 UTC m=+7.479442629,39
Put,2024-12-11 02:26:05.539024044 +0000 UTC m=+7.443915587,2024-12-11 02:26:05.575437919 +0000 UTC m=+7.480329462,36
Put,2024-12-11 02:26:05.542529211 +0000 UTC m=+7.447420754,2024-12-11 02:26:05.576716336 +0000 UTC m=+7.481607879,34
Put,2024-12-11 02:26:05.547270628 +0000 UTC m=+7.452162212,2024-12-11 02:26:05.580100836 +0000 UTC m=+7.484992379,32
Get,2024-12-11 02:26:05.552798628 +0000 UTC m=+7.457690171,2024-12-11 02:26:05.585414878 +0000 UTC m=+7.490306462,32
Get,2024-12-11 02:26:05.563642461 +0000 UTC m=+7.468534087,2024-12-11 02:26:05.585434169 +0000 UTC m=+7.490325754,21
Put,2024-12-11 02:26:05.574554461 +0000 UTC m=+7.479446046,2024-12-11 02:26:05.593137503 +0000 UTC m=+7.498029046,18
Get,2024-12-11 02:26:05.576720169 +0000 UTC m=+7.481611754,2024-12-11 02:26:05.608549669 +0000 UTC m=+7.513441254,31
Put,2024-12-11 02:26:05.580102753 +0000 UTC m=+7.484994337,2024-12-11 02:26:05.611313544 +0000 UTC m=+7.516205129,31
Put,2024-12-11 02:26:05.575439711 +0000 UTC m=+7.480331254,2024-12-11 02:26:05.612679461 +0000 UTC m=+7.517571004,37
Put,2024-12-11 02:26:05.585436128 +0000 UTC m=+7.490327712,2024-12-11 02:26:05.612764836 +0000 UTC m=+7.517656421,27
Put,2024-12-11 02:26:05.593140086 +0000 UTC m=+7.498031671,2024-12-11 02:26:05.616466086 +0000 UTC m=+7.521357671,23
Get,2024-12-11 02:26:05.585416794 +0000 UTC m=+7.490308379,2024-12-11 02:26:05.622783836 +0000 UTC m=+7.527675421,37
Put,2024-12-11 02:26:05.608553544 +0000 UTC m=+7.513445087,2024-12-11 02:26:05.642454628 +0000 UTC m=+7.547346171,33
Put,2024-12-11 02:26:05.616467586 +0000 UTC m=+7.521359129,2024-12-11 02:26:05.643558461 +0000 UTC m=+7.548450046,27
Put,2024-12-11 02:26:05.611315794 +0000 UTC m=+7.516207337,2024-12-11 02:26:05.645845294 +0000 UTC m=+7.550736879,34
Put,2024-12-11 02:26:05.612681669 +0000 UTC m=+7.517573254,2024-12-11 02:26:05.650482253 +0000 UTC m=+7.555373796,37
Get,2024-12-11 02:26:05.612766628 +0000 UTC m=+7.517658212,2024-12-11 02:26:05.656014211 +0000 UTC m=+7.560905796,43
Get,2024-12-11 02:26:05.643560669 +0000 UTC m=+7.548452254,2024-12-11 02:26:05.659518378 +0000 UTC m=+7.564409921,15
Get,2024-12-11 02:26:05.622786128 +0000 UTC m=+7.527677671,2024-12-11 02:26:05.660818628 +0000 UTC m=+7.565710212,38
Put,2024-12-11 02:26:05.650484878 +0000 UTC m=+7.555376421,2024-12-11 02:26:05.674373169 +0000 UTC m=+7.579264712,23
Put,2024-12-11 02:26:05.642458044 +0000 UTC m=+7.547349587,2024-12-11 02:26:05.677305503 +0000 UTC m=+7.582197087,34
Put,2024-12-11 02:26:05.645846711 +0000 UTC m=+7.550738296,2024-12-11 02:26:05.678113128 +0000 UTC m=+7.583004712,32
Put,2024-12-11 02:26:05.656016586 +0000 UTC m=+7.560908171,2024-12-11 02:26:05.679972794 +0000 UTC m=+7.584864379,23
Put,2024-12-11 02:26:05.659520294 +0000 UTC m=+7.564411837,2024-12-11 02:26:05.699941169 +0000 UTC m=+7.604832754,40
Put,2024-12-11 02:26:05.660853378 +0000 UTC m=+7.565745004,2024-12-11 02:26:05.702618794 +0000 UTC m=+7.607510337,41
Put,2024-12-11 02:26:05.678114919 +0000 UTC m=+7.583006462,2024-12-11 02:26:05.707766128 +0000 UTC m=+7.612657712,29
Put,2024-12-11 02:26:05.677307544 +0000 UTC m=+7.582199129,2024-12-11 02:26:05.708626378 +0000 UTC m=+7.613517921,31
Put,2024-12-11 02:26:05.674376253 +0000 UTC m=+7.579267796,2024-12-11 02:26:05.714535794 +0000 UTC m=+7.619427337,40
Put,2024-12-11 02:26:05.679974503 +0000 UTC m=+7.584866046,2024-12-11 02:26:05.715952669 +0000 UTC m=+7.620844212,35
Put,2024-12-11 02:26:05.699944836 +0000 UTC m=+7.604836421,2024-12-11 02:26:05.721554628 +0000 UTC m=+7.626446212,21
Put,2024-12-11 02:26:05.702621419 +0000 UTC m=+7.607512962,2024-12-11 02:26:05.736806336 +0000 UTC m=+7.641697879,34
Put,2024-12-11 02:26:05.708627794 +0000 UTC m=+7.613519379,2024-12-11 02:26:05.739694669 +0000 UTC m=+7.644586212,31
Put,2024-12-11 02:26:05.707768878 +0000 UTC m=+7.612660462,2024-12-11 02:26:05.741181378 +0000 UTC m=+7.646072921,33
Put,2024-12-11 02:26:05.721557711 +0000 UTC m=+7.626449296,2024-12-11 02:26:05.746582794 +0000 UTC m=+7.651474379,25
Put,2024-12-11 02:26:05.715954419 +0000 UTC m=+7.620845962,2024-12-11 02:26:05.746671919 +0000 UTC m=+7.651563504,30
Get,2024-12-11 02:26:05.714539128 +0000 UTC m=+7.619430671,2024-12-11 02:26:05.748948419 +0000 UTC m=+7.653839962,34
Get,2024-12-11 02:26:05.741183169 +0000 UTC m=+7.646074754,2024-12-11 02:26:05.765529128 +0000 UTC m=+7.670420712,24
Get,2024-12-11 02:26:05.736808836 +0000 UTC m=+7.641700379,2024-12-11 02:26:05.768683461 +0000 UTC m=+7.673575004,31
Put,2024-12-11 02:26:05.739697086 +0000 UTC m=+7.644588629,2024-12-11 02:26:05.776643003 +0000 UTC m=+7.681534587,36
Put,2024-12-11 02:26:05.746752044 +0000 UTC m=+7.651643587,2024-12-11 02:26:05.783379836 +0000 UTC m=+7.688271421,36
Get,2024-12-11 02:26:05.748950378 +0000 UTC m=+7.653841962,2024-12-11 02:26:05.793608711 +0000 UTC m=+7.698500296,44
Put,2024-12-11 02:26:05.746685169 +0000 UTC m=+7.651576754,2024-12-11 02:26:05.798093461 +0000 UTC m=+7.702985046,51
Put,2024-12-11 02:26:05.765532461 +0000 UTC m=+7.670424046,2024-12-11 02:26:05.801539253 +0000 UTC m=+7.706430837,36
Get,2024-12-11 02:26:05.768685961 +0000 UTC m=+7.673577546,2024-12-11 02:26:05.806578628 +0000 UTC m=+7.711470212,37
Put,2024-12-11 02:26:05.783382836 +0000 UTC m=+7.688274379,2024-12-11 02:26:05.811413169 +0000 UTC m=+7.716304754,28
Get,2024-12-11 02:26:05.776645419 +0000 UTC m=+7.681536962,2024-12-11 02:26:05.818405836 +0000 UTC m=+7.723297421,41
Put,2024-12-11 02:26:05.793611461 +0000 UTC m=+7.698503046,2024-12-11 02:26:05.830428711 +0000 UTC m=+7.735320254,36
Put,2024-12-11 02:26:05.798095919 +0000 UTC m=+7.702987462,2024-12-11 02:26:05.835243253 +0000 UTC m=+7.740134837,37
Get,2024-12-11 02:26:05.801544461 +0000 UTC m=+7.706436046,2024-12-11 02:26:05.838481003 +0000 UTC m=+7.743372587,36
Put,2024-12-11 02:26:05.806580878 +0000 UTC m=+7.711472462,2024-12-11 02:26:05.844262294 +0000 UTC m=+7.749153837,37
Put,2024-12-11 02:26:05.811415544 +0000 UTC m=+7.716307087,2024-12-11 02:26:05.849418419 +0000 UTC m=+7.754309962,38
Put,2024-12-11 02:26:05.818408544 +0000 UTC m=+7.723300129,2024-12-11 02:26:05.858594128 +0000 UTC m=+7.763485712,40
Put,2024-12-11 02:26:05.830432128 +0000 UTC m=+7.735323712,2024-12-11 02:26:05.871304128 +0000 UTC m=+7.776195671,40
Put,2024-12-11 02:26:05.835245669 +0000 UTC m=+7.740137254,2024-12-11 02:26:05.874551378 +0000 UTC m=+7.779442962,39
Get,2024-12-11 02:26:05.838483878 +0000 UTC m=+7.743375421,2024-12-11 02:26:05.878354419 +0000 UTC m=+7.783245962,39
Put,2024-12-11 02:26:05.844266336 +0000 UTC m=+7.749157879,2024-12-11 02:26:05.880900711 +0000 UTC m=+7.785792296,36
Put,2024-12-11 02:26:05.849548836 +0000 UTC m=+7.754440379,2024-12-11 02:26:05.886261378 +0000 UTC m=+7.791152921,36
Put,2024-12-11 02:26:05.858597044 +0000 UTC m=+7.763488629,2024-12-11 02:26:05.896576503 +0000 UTC m=+7.801468087,37
Put,2024-12-11 02:26:05.871309336 +0000 UTC m=+7.776200921,2024-12-11 02:26:05.911520378 +0000 UTC m=+7.816411962,40
Put,2024-12-11 02:26:05.874556128 +0000 UTC m=+7.779447712,2024-12-11 02:26:05.927625586 +0000 UTC m=+7.832517171,53
Put,2024-12-11 02:26:05.878356711 +0000 UTC m=+7.783248296,2024-12-11 02:26:05.927682753 +0000 UTC m=+7.832574296,49
Put,2024-12-11 02:26:05.880903169 +0000 UTC m=+7.785794754,2024-12-11 02:26:05.934061211 +0000 UTC m=+7.838952754,53
Put,2024-12-11 02:26:05.911523711 +0000 UTC m=+7.816415254,2024-12-11 02:26:05.936638295 +0000 UTC m=+7.841529838,25
Put,2024-12-11 02:26:05.886263336 +0000 UTC m=+7.791154921,2024-12-11 02:26:05.938533545 +0000 UTC m=+7.843425088,52
Put,2024-12-11 02:26:05.896953211 +0000 UTC m=+7.801844796,2024-12-11 02:26:05.942452253 +0000 UTC m=+7.847343796,45
Put,2024-12-11 02:26:05.927683711 +0000 UTC m=+7.832575254,2024-12-11 02:26:05.960738878 +0000 UTC m=+7.865630463,33
Put,2024-12-11 02:26:05.927629919 +0000 UTC m=+7.832521504,2024-12-11 02:26:05.96126942 +0000 UTC m=+7.866161004,33
Get,2024-12-11 02:26:05.93406442 +0000 UTC m=+7.838955963,2024-12-11 02:26:05.96814267 +0000 UTC m=+7.873034254,34
Put,2024-12-11 02:26:05.93664117 +0000 UTC m=+7.841532754,2024-12-11 02:26:05.972274586 +0000 UTC m=+7.877166171,35
Put,2024-12-11 02:26:05.938535545 +0000 UTC m=+7.843427129,2024-12-11 02:26:05.975773503 +0000 UTC m=+7.880665046,37
Put,2024-12-11 02:26:05.94245717 +0000 UTC m=+7.847348713,2024-12-11 02:26:05.98651367 +0000 UTC m=+7.891405254,44
Put,2024-12-11 02:26:05.960747795 +0000 UTC m=+7.865639379,2024-12-11 02:26:05.994697211 +0000 UTC m=+7.899588796,33
Put,2024-12-11 02:26:05.961272503 +0000 UTC m=+7.866164046,2024-12-11 02:26:05.999865461 +0000 UTC m=+7.904757046,38
Put,2024-12-11 02:26:05.968146295 +0000 UTC m=+7.873037838,2024-12-11 02:26:06.002264336 +0000 UTC m=+7.907155921,34
Get,2024-12-11 02:26:05.972525586 +0000 UTC m=+7.877417213,2024-12-11 02:26:06.007147003 +0000 UTC m=+7.912038588,34
Put,2024-12-11 02:26:05.975777336 +0000 UTC m=+7.880668879,2024-12-11 02:26:06.013654711 +0000 UTC m=+7.918546296,37
Put,2024-12-11 02:26:05.986517128 +0000 UTC m=+7.891408671,2024-12-11 02:26:06.014291253 +0000 UTC m=+7.919182838,27
Get,2024-12-11 02:26:05.994700753 +0000 UTC m=+7.899592338,2024-12-11 02:26:06.022251378 +0000 UTC m=+7.927142921,27
Put,2024-12-11 02:26:06.00226742 +0000 UTC m=+7.907158963,2024-12-11 02:26:06.038417503 +0000 UTC m=+7.943309129,36
Get,2024-12-11 02:26:05.999868545 +0000 UTC m=+7.904760129,2024-12-11 02:26:06.038764336 +0000 UTC m=+7.943655921,38
Put,2024-12-11 02:26:06.007150253 +0000 UTC m=+7.912041796,2024-12-11 02:26:06.04245792 +0000 UTC m=+7.947349713,35
Get,2024-12-11 02:26:06.013658253 +0000 UTC m=+7.918549838,2024-12-11 02:26:06.052511836 +0000 UTC m=+7.957403463,38
Put,2024-12-11 02:26:06.01429317 +0000 UTC m=+7.919184754,2024-12-11 02:26:06.054329545 +0000 UTC m=+7.959221171,40
Get,2024-12-11 02:26:06.022253961 +0000 UTC m=+7.927145546,2024-12-11 02:26:06.073585461 +0000 UTC m=+7.978477046,51
Get,2024-12-11 02:26:06.038422753 +0000 UTC m=+7.943314338,2024-12-11 02:26:06.083608503 +0000 UTC m=+7.988500046,45
Put,2024-12-11 02:26:06.038768753 +0000 UTC m=+7.943660296,2024-12-11 02:26:06.083654795 +0000 UTC m=+7.988546379,44
Put,2024-12-11 02:26:06.04246067 +0000 UTC m=+7.947352213,2024-12-11 02:26:06.086248711 +0000 UTC m=+7.991140254,43
Put,2024-12-11 02:26:06.052529878 +0000 UTC m=+7.957421546,2024-12-11 02:26:06.093829753 +0000 UTC m=+7.998721296,41
Put,2024-12-11 02:26:06.054333711 +0000 UTC m=+7.959225296,2024-12-11 02:26:06.093909795 +0000 UTC m=+7.998801338,39
Put,2024-12-11 02:26:06.073592336 +0000 UTC m=+7.978483879,2024-12-11 02:26:06.11100117 +0000 UTC m=+8.015892754,37
Put,2024-12-11 02:26:06.083612086 +0000 UTC m=+7.988503629,2024-12-11 02:26:06.11271167 +0000 UTC m=+8.017603296,29
Put,2024-12-11 02:26:06.083655961 +0000 UTC m=+7.988547546,2024-12-11 02:26:06.118563378 +0000 UTC m=+8.023454963,34
Get,2024-12-11 02:26:06.086251545 +0000 UTC m=+7.991143129,2024-12-11 02:26:06.120802628 +0000 UTC m=+8.025694213,34
Put,2024-12-11 02:26:06.093910961 +0000 UTC m=+7.998802546,2024-12-11 02:26:06.136836253 +0000 UTC m=+8.041727838,42
Put,2024-12-11 02:26:06.093833378 +0000 UTC m=+7.998724963,2024-12-11 02:26:06.142289711 +0000 UTC m=+8.047181296,48
Put,2024-12-11 02:26:06.111005836 +0000 UTC m=+8.015897421,2024-12-11 02:26:06.147276086 +0000 UTC m=+8.052167671,36
Put,2024-12-11 02:26:06.112720378 +0000 UTC m=+8.017611963,2024-12-11 02:26:06.152576086 +0000 UTC m=+8.057467629,39
Put,2024-12-11 02:26:06.118567836 +0000 UTC m=+8.023459379,2024-12-11 02:26:06.163485753 +0000 UTC m=+8.068377338,44
Put,2024-12-11 02:26:06.120805753 +0000 UTC m=+8.025697338,2024-12-11 02:26:06.164883295 +0000 UTC m=+8.069774838,44
Get,2024-12-11 02:26:06.136840545 +0000 UTC m=+8.041732129,2024-12-11 02:26:06.178579628 +0000 UTC m=+8.083471213,41
Put,2024-12-11 02:26:06.142293503 +0000 UTC m=+8.047185088,2024-12-11 02:26:06.18322167 +0000 UTC m=+8.088113254,40
Get,2024-12-11 02:26:06.147279545 +0000 UTC m=+8.052171088,2024-12-11 02:26:06.18688517 +0000 UTC m=+8.091776713,39
Put,2024-12-11 02:26:06.152580628 +0000 UTC m=+8.057472213,2024-12-11 02:26:06.189491253 +0000 UTC m=+8.094382838,36
Put,2024-12-11 02:26:06.163490503 +0000 UTC m=+8.068382088,2024-12-11 02:26:06.201315961 +0000 UTC m=+8.106207546,37
Put,2024-12-11 02:26:06.164885753 +0000 UTC m=+8.069777338,2024-12-11 02:26:06.203396711 +0000 UTC m=+8.108288296,38
Put,2024-12-11 02:26:06.178585003 +0000 UTC m=+8.083476546,2024-12-11 02:26:06.21155292 +0000 UTC m=+8.116444504,32
Put,2024-12-11 02:26:06.183226253 +0000 UTC m=+8.088117838,2024-12-11 02:26:06.21825417 +0000 UTC m=+8.123145796,35
Get,2024-12-11 02:26:06.186888878 +0000 UTC m=+8.091780421,2024-12-11 02:26:06.218285586 +0000 UTC m=+8.123177171,31
Put,2024-12-11 02:26:06.189493628 +0000 UTC m=+8.094385213,2024-12-11 02:26:06.224344795 +0000 UTC m=+8.129236379,34
Put,2024-12-11 02:26:06.201693211 +0000 UTC m=+8.106584879,2024-12-11 02:26:06.238328878 +0000 UTC m=+8.143220421,36
Put,2024-12-11 02:26:06.203398878 +0000 UTC m=+8.108290463,2024-12-11 02:26:06.239669211 +0000 UTC m=+8.144560796,36
Get,2024-12-11 02:26:06.211555378 +0000 UTC m=+8.116446921,2024-12-11 02:26:06.24417642 +0000 UTC m=+8.149067963,32
Get,2024-12-11 02:26:06.218256503 +0000 UTC m=+8.123148046,2024-12-11 02:26:06.251948211 +0000 UTC m=+8.156839754,33
Put,2024-12-11 02:26:06.218288253 +0000 UTC m=+8.123179796,2024-12-11 02:26:06.256162753 +0000 UTC m=+8.161054338,37
Put,2024-12-11 02:26:06.22434742 +0000 UTC m=+8.129239004,2024-12-11 02:26:06.262872711 +0000 UTC m=+8.167764296,38
Put,2024-12-11 02:26:06.238332628 +0000 UTC m=+8.143224171,2024-12-11 02:26:06.273761045 +0000 UTC m=+8.178652588,35
Put,2024-12-11 02:26:06.239671086 +0000 UTC m=+8.144562671,2024-12-11 02:26:06.273817711 +0000 UTC m=+8.178709254,34
Put,2024-12-11 02:26:06.24417842 +0000 UTC m=+8.149069963,2024-12-11 02:26:06.277274711 +0000 UTC m=+8.182166254,33
Put,2024-12-11 02:26:06.25195117 +0000 UTC m=+8.156842754,2024-12-11 02:26:06.284060086 +0000 UTC m=+8.188951629,32
Put,2024-12-11 02:26:06.256165836 +0000 UTC m=+8.161057379,2024-12-11 02:26:06.290717336 +0000 UTC m=+8.195608879,34
Put,2024-12-11 02:26:06.262875045 +0000 UTC m=+8.167766629,2024-12-11 02:26:06.295335211 +0000 UTC m=+8.200226754,32
Put,2024-12-11 02:26:06.273764295 +0000 UTC m=+8.178655879,2024-12-11 02:26:06.306330628 +0000 UTC m=+8.211222213,32
Put,2024-12-11 02:26:06.27381892 +0000 UTC m=+8.178710463,2024-12-11 02:26:06.30766792 +0000 UTC m=+8.212559463,33
Put,2024-12-11 02:26:06.277277628 +0000 UTC m=+8.182169213,2024-12-11 02:26:06.309088378 +0000 UTC m=+8.213979963,31
Put,2024-12-11 02:26:06.290720753 +0000 UTC m=+8.195612296,2024-12-11 02:26:06.313445253 +0000 UTC m=+8.218336838,22
Put,2024-12-11 02:26:06.284062753 +0000 UTC m=+8.188954296,2024-12-11 02:26:06.317432045 +0000 UTC m=+8.222323629,33
Put,2024-12-11 02:26:06.295337211 +0000 UTC m=+8.200228796,2024-12-11 02:26:06.321392045 +0000 UTC m=+8.226283629,26
Put,2024-12-11 02:26:06.306333836 +0000 UTC m=+8.211225379,2024-12-11 02:26:06.335592753 +0000 UTC m=+8.240484296,29
Put,2024-12-11 02:26:06.309090253 +0000 UTC m=+8.213981838,2024-12-11 02:26:06.343965336 +0000 UTC m=+8.248856879,34
Put,2024-12-11 02:26:06.307670253 +0000 UTC m=+8.212561838,2024-12-11 02:26:06.35150792 +0000 UTC m=+8.256399504,43
Put,2024-12-11 02:26:06.313447753 +0000 UTC m=+8.218339338,2024-12-11 02:26:06.352324795 +0000 UTC m=+8.257216379,38
Get,2024-12-11 02:26:06.317433836 +0000 UTC m=+8.222325421,2024-12-11 02:26:06.35967017 +0000 UTC m=+8.264561754,42
Get,2024-12-11 02:26:06.321393836 +0000 UTC m=+8.226285379,2024-12-11 02:26:06.361457586 +0000 UTC m=+8.266349129,40
Put,2024-12-11 02:26:06.335596378 +0000 UTC m=+8.240487963,2024-12-11 02:26:06.409683545 +0000 UTC m=+8.314575088,74
Put,2024-12-11 02:26:06.343968961 +0000 UTC m=+8.248860546,2024-12-11 02:26:06.40974642 +0000 UTC m=+8.314637963,65
Get,2024-12-11 02:26:06.352327086 +0000 UTC m=+8.257218629,2024-12-11 02:26:06.41143967 +0000 UTC m=+8.316331254,59
Put,2024-12-11 02:26:06.351510461 +0000 UTC m=+8.256402004,2024-12-11 02:26:06.420738295 +0000 UTC m=+8.325629879,69
Put,2024-12-11 02:26:06.35977392 +0000 UTC m=+8.264665463,2024-12-11 02:26:06.422468461 +0000 UTC m=+8.327360046,62
Put,2024-12-11 02:26:06.361459336 +0000 UTC m=+8.266350921,2024-12-11 02:26:06.426783461 +0000 UTC m=+8.331675088,65
Put,2024-12-11 02:26:06.411443295 +0000 UTC m=+8.316334838,2024-12-11 02:26:06.445410628 +0000 UTC m=+8.350302171,33
Put,2024-12-11 02:26:06.409689253 +0000 UTC m=+8.314580838,2024-12-11 02:26:06.446071461 +0000 UTC m=+8.350963046,36
Put,2024-12-11 02:26:06.422473503 +0000 UTC m=+8.327365046,2024-12-11 02:26:06.45223842 +0000 UTC m=+8.357130004,29
Put,2024-12-11 02:26:06.420748045 +0000 UTC m=+8.325639588,2024-12-11 02:26:06.452583503 +0000 UTC m=+8.357475088,31
Put,2024-12-11 02:26:06.40974767 +0000 UTC m=+8.314639254,2024-12-11 02:26:06.45297742 +0000 UTC m=+8.357869004,43
Put,2024-12-11 02:26:06.428014545 +0000 UTC m=+8.332906129,2024-12-11 02:26:06.471504836 +0000 UTC m=+8.376396421,43
Put,2024-12-11 02:26:06.452979378 +0000 UTC m=+8.357870921,2024-12-11 02:26:06.494261461 +0000 UTC m=+8.399153046,41
Put,2024-12-11 02:26:06.446073586 +0000 UTC m=+8.350965171,2024-12-11 02:26:06.494281045 +0000 UTC m=+8.399172629,48
Put,2024-12-11 02:26:06.452242336 +0000 UTC m=+8.357133921,2024-12-11 02:26:06.497541128 +0000 UTC m=+8.402432713,45
Get,2024-12-11 02:26:06.452586336 +0000 UTC m=+8.357477879,2024-12-11 02:26:06.498522128 +0000 UTC m=+8.403413671,45
Put,2024-12-11 02:26:06.471515336 +0000 UTC m=+8.376406879,2024-12-11 02:26:06.501244878 +0000 UTC m=+8.406136463,29
Put,2024-12-11 02:26:06.445415586 +0000 UTC m=+8.350307129,2024-12-11 02:26:06.50224892 +0000 UTC m=+8.407140504,56
Put,2024-12-11 02:26:06.494266545 +0000 UTC m=+8.399158129,2024-12-11 02:26:06.509501795 +0000 UTC m=+8.414393379,15
Put,2024-12-11 02:26:06.494284128 +0000 UTC m=+8.399175671,2024-12-11 02:26:06.522550628 +0000 UTC m=+8.427442213,28
Put,2024-12-11 02:26:06.497544586 +0000 UTC m=+8.402436171,2024-12-11 02:26:06.526745128 +0000 UTC m=+8.431636671,29
Get,2024-12-11 02:26:06.49852417 +0000 UTC m=+8.403415754,2024-12-11 02:26:06.530116003 +0000 UTC m=+8.435007546,31
Put,2024-12-11 02:26:06.501247461 +0000 UTC m=+8.406139046,2024-12-11 02:26:06.536134378 +0000 UTC m=+8.441025963,34
Get,2024-12-11 02:26:06.502250878 +0000 UTC m=+8.407142463,2024-12-11 02:26:06.538407836 +0000 UTC m=+8.443299421,36
Get,2024-12-11 02:26:06.530118128 +0000 UTC m=+8.435009671,2024-12-11 02:26:06.556357961 +0000 UTC m=+8.461249546,26
Put,2024-12-11 02:26:06.509505586 +0000 UTC m=+8.414397171,2024-12-11 02:26:06.561577711 +0000 UTC m=+8.466469296,52
Put,2024-12-11 02:26:06.526749753 +0000 UTC m=+8.431641338,2024-12-11 02:26:06.571266128 +0000 UTC m=+8.476157713,44
Put,2024-12-11 02:26:06.522555378 +0000 UTC m=+8.427446921,2024-12-11 02:26:06.57131292 +0000 UTC m=+8.476204504,48
Put,2024-12-11 02:26:06.536137086 +0000 UTC m=+8.441028671,2024-12-11 02:26:06.586523128 +0000 UTC m=+8.491414713,50
Put,2024-12-11 02:26:06.538411753 +0000 UTC m=+8.443303296,2024-12-11 02:26:06.587221003 +0000 UTC m=+8.492112546,48
Put,2024-12-11 02:26:06.556362253 +0000 UTC m=+8.461253796,2024-12-11 02:26:06.587275253 +0000 UTC m=+8.492166796,30
Put,2024-12-11 02:26:06.561581836 +0000 UTC m=+8.466473421,2024-12-11 02:26:06.589250378 +0000 UTC m=+8.494141963,27
Put,2024-12-11 02:26:06.571314086 +0000 UTC m=+8.476205671,2024-12-11 02:26:06.60951217 +0000 UTC m=+8.514403754,38
Put,2024-12-11 02:26:06.57126917 +0000 UTC m=+8.476160754,2024-12-11 02:26:06.61676217 +0000 UTC m=+8.521653754,45
Put,2024-12-11 02:26:06.586534878 +0000 UTC m=+8.491426421,2024-12-11 02:26:06.624309753 +0000 UTC m=+8.529201338,37
Put,2024-12-11 02:26:06.587224336 +0000 UTC m=+8.492115879,2024-12-11 02:26:06.626232128 +0000 UTC m=+8.531123671,39
Get,2024-12-11 02:26:06.587276295 +0000 UTC m=+8.492167838,2024-12-11 02:26:06.628624045 +0000 UTC m=+8.533515629,41
Put,2024-12-11 02:26:06.589252586 +0000 UTC m=+8.494144171,2024-12-11 02:26:06.628658128 +0000 UTC m=+8.533549671,39
Put,2024-12-11 02:26:06.609518503 +0000 UTC m=+8.514410088,2024-12-11 02:26:06.64758817 +0000 UTC m=+8.552479713,38
Put,2024-12-11 02:26:06.616765545 +0000 UTC m=+8.521657129,2024-12-11 02:26:06.649998378 +0000 UTC m=+8.554889963,33
Put,2024-12-11 02:26:06.628627045 +0000 UTC m=+8.533518629,2024-12-11 02:26:06.668252587 +0000 UTC m=+8.573144171,39
Put,2024-12-11 02:26:06.624312836 +0000 UTC m=+8.529204421,2024-12-11 02:26:06.670414295 +0000 UTC m=+8.575305880,46
Put,2024-12-11 02:26:06.626234586 +0000 UTC m=+8.531126129,2024-12-11 02:26:06.674424337 +0000 UTC m=+8.579315921,48
Get,2024-12-11 02:26:06.628659961 +0000 UTC m=+8.533551546,2024-12-11 02:26:06.676434128 +0000 UTC m=+8.581325713,47
