OperationType,StartTime,EndTime,Duration(ms)
Get,2024-12-11 03:17:22.690880385 +0000 UTC m=+8.080945713,2024-12-11 03:17:22.72742551 +0000 UTC m=+8.117490880,36
Put,2024-12-11 03:17:22.692718052 +0000 UTC m=+8.082783422,2024-12-11 03:17:22.73019351 +0000 UTC m=+8.120258880,37
Put,2024-12-11 03:17:22.693172885 +0000 UTC m=+8.083238213,2024-12-11 03:17:22.733263052 +0000 UTC m=+8.123328380,40
Get,2024-12-11 03:17:22.719745719 +0000 UTC m=+8.109811088,2024-12-11 03:17:22.73326551 +0000 UTC m=+8.123330838,13
Get,2024-12-11 03:17:22.733267302 +0000 UTC m=+8.123332630,2024-12-11 03:17:22.745934635 +0000 UTC m=+8.135999963,12
Put,2024-12-11 03:17:22.723433677 +0000 UTC m=+8.113499047,2024-12-11 03:17:22.751083385 +0000 UTC m=+8.141148755,27
Put,2024-12-11 03:17:22.74593676 +0000 UTC m=+8.136002130,2024-12-11 03:17:22.758327802 +0000 UTC m=+8.148393130,12
Get,2024-12-11 03:17:22.725431969 +0000 UTC m=+8.115497338,2024-12-11 03:17:22.76133226 +0000 UTC m=+8.151397630,35
Put,2024-12-11 03:17:22.727431802 +0000 UTC m=+8.117497255,2024-12-11 03:17:22.767041927 +0000 UTC m=+8.157107255,39
Put,2024-12-11 03:17:22.730195135 +0000 UTC m=+8.120260505,2024-12-11 03:17:22.768120094 +0000 UTC m=+8.158185463,37
Put,2024-12-11 03:17:22.75833101 +0000 UTC m=+8.148396380,2024-12-11 03:17:22.770605469 +0000 UTC m=+8.160670838,12
Put,2024-12-11 03:17:22.75108551 +0000 UTC m=+8.141150880,2024-12-11 03:17:22.77668426 +0000 UTC m=+8.166749630,25
Get,2024-12-11 03:17:22.73326476 +0000 UTC m=+8.123330130,2024-12-11 03:17:22.777041969 +0000 UTC m=+8.167107338,43
Get,2024-12-11 03:17:22.770607844 +0000 UTC m=+8.160673213,2024-12-11 03:17:22.78218751 +0000 UTC m=+8.172252838,11
Put,2024-12-11 03:17:22.761334552 +0000 UTC m=+8.151399880,2024-12-11 03:17:22.791313635 +0000 UTC m=+8.181378963,29
Put,2024-12-11 03:17:22.768121927 +0000 UTC m=+8.158187297,2024-12-11 03:17:22.791455219 +0000 UTC m=+8.181520588,23
Put,2024-12-11 03:17:22.782189719 +0000 UTC m=+8.172255047,2024-12-11 03:17:22.794830094 +0000 UTC m=+8.184895463,12
Put,2024-12-11 03:17:22.767044802 +0000 UTC m=+8.157110130,2024-12-11 03:17:22.798072719 +0000 UTC m=+8.188138088,31
Put,2024-12-11 03:17:22.777043927 +0000 UTC m=+8.167109297,2024-12-11 03:17:22.799344427 +0000 UTC m=+8.189409755,22
Put,2024-12-11 03:17:22.794831927 +0000 UTC m=+8.184897255,2024-12-11 03:17:22.80838901 +0000 UTC m=+8.198454338,13
Get,2024-12-11 03:17:22.776686969 +0000 UTC m=+8.166752338,2024-12-11 03:17:22.808819302 +0000 UTC m=+8.198884672,32
Put,2024-12-11 03:17:22.791457302 +0000 UTC m=+8.181522630,2024-12-11 03:17:22.816539719 +0000 UTC m=+8.206605047,25
Get,2024-12-11 03:17:22.80839201 +0000 UTC m=+8.198457380,2024-12-11 03:17:22.819374469 +0000 UTC m=+8.209439797,10
Put,2024-12-11 03:17:22.791319094 +0000 UTC m=+8.181384422,2024-12-11 03:17:22.82221001 +0000 UTC m=+8.212275338,30
Put,2024-12-11 03:17:22.819378052 +0000 UTC m=+8.209443380,2024-12-11 03:17:22.83044301 +0000 UTC m=+8.220508380,11
Get,2024-12-11 03:17:22.799346844 +0000 UTC m=+8.189412213,2024-12-11 03:17:22.831036344 +0000 UTC m=+8.221101713,31
Get,2024-12-11 03:17:22.798074594 +0000 UTC m=+8.188139963,2024-12-11 03:17:22.835180052 +0000 UTC m=+8.225245380,37
Put,2024-12-11 03:17:22.83044526 +0000 UTC m=+8.220510588,2024-12-11 03:17:22.843078052 +0000 UTC m=+8.233143380,12
Put,2024-12-11 03:17:22.808821552 +0000 UTC m=+8.198886880,2024-12-11 03:17:22.849334885 +0000 UTC m=+8.239400213,40
Put,2024-12-11 03:17:22.822211802 +0000 UTC m=+8.212277130,2024-12-11 03:17:22.849364177 +0000 UTC m=+8.239429505,27
Put,2024-12-11 03:17:22.84308101 +0000 UTC m=+8.233146338,2024-12-11 03:17:22.854865802 +0000 UTC m=+8.244931130,11
Get,2024-12-11 03:17:22.835182302 +0000 UTC m=+8.225247672,2024-12-11 03:17:22.855781594 +0000 UTC m=+8.245846963,20
Get,2024-12-11 03:17:22.816542927 +0000 UTC m=+8.206608297,2024-12-11 03:17:22.85973476 +0000 UTC m=+8.249800088,43
Put,2024-12-11 03:17:22.83103826 +0000 UTC m=+8.221103588,2024-12-11 03:17:22.862478677 +0000 UTC m=+8.252544047,31
Put,2024-12-11 03:17:22.854867719 +0000 UTC m=+8.244933047,2024-12-11 03:17:22.870334594 +0000 UTC m=+8.260399922,15
Put,2024-12-11 03:17:22.849338052 +0000 UTC m=+8.239403380,2024-12-11 03:17:22.874269052 +0000 UTC m=+8.264334380,24
Get,2024-12-11 03:17:22.849365927 +0000 UTC m=+8.239431255,2024-12-11 03:17:22.878247635 +0000 UTC m=+8.268312963,28
Get,2024-12-11 03:17:22.870568135 +0000 UTC m=+8.260633463,2024-12-11 03:17:22.882357885 +0000 UTC m=+8.272423255,11
Put,2024-12-11 03:17:22.88236076 +0000 UTC m=+8.272426130,2024-12-11 03:17:22.894703885 +0000 UTC m=+8.284769255,12
Put,2024-12-11 03:17:22.855783927 +0000 UTC m=+8.245849255,2024-12-11 03:17:22.895734344 +0000 UTC m=+8.285799672,39
Put,2024-12-11 03:17:22.859736469 +0000 UTC m=+8.249801797,2024-12-11 03:17:22.902406969 +0000 UTC m=+8.292472297,42
Put,2024-12-11 03:17:22.894707219 +0000 UTC m=+8.284772547,2024-12-11 03:17:22.906168177 +0000 UTC m=+8.296233547,11
Get,2024-12-11 03:17:22.862480302 +0000 UTC m=+8.252545630,2024-12-11 03:17:22.906414302 +0000 UTC m=+8.296479672,43
Get,2024-12-11 03:17:22.87427151 +0000 UTC m=+8.264336880,2024-12-11 03:17:22.90864126 +0000 UTC m=+8.298706588,34
Get,2024-12-11 03:17:22.878250177 +0000 UTC m=+8.268315547,2024-12-11 03:17:22.909670302 +0000 UTC m=+8.299735630,31
Put,2024-12-11 03:17:22.906170302 +0000 UTC m=+8.296235672,2024-12-11 03:17:22.917416844 +0000 UTC m=+8.307482172,11
Put,2024-12-11 03:17:22.895736302 +0000 UTC m=+8.285801672,2024-12-11 03:17:22.917428719 +0000 UTC m=+8.307494047,21
Put,2024-12-11 03:17:22.917419885 +0000 UTC m=+8.307485255,2024-12-11 03:17:22.929578094 +0000 UTC m=+8.319643463,12
Get,2024-12-11 03:17:22.908643094 +0000 UTC m=+8.298708463,2024-12-11 03:17:22.930910469 +0000 UTC m=+8.320975797,22
Put,2024-12-11 03:17:22.902409302 +0000 UTC m=+8.292474630,2024-12-11 03:17:22.931895885 +0000 UTC m=+8.321961255,29
Put,2024-12-11 03:17:22.906415885 +0000 UTC m=+8.296481213,2024-12-11 03:17:22.937345094 +0000 UTC m=+8.327410463,30
Put,2024-12-11 03:17:22.929581385 +0000 UTC m=+8.319646755,2024-12-11 03:17:22.941403594 +0000 UTC m=+8.331468963,11
Put,2024-12-11 03:17:22.909672344 +0000 UTC m=+8.299737713,2024-12-11 03:17:22.942318427 +0000 UTC m=+8.332383797,32
Put,2024-12-11 03:17:22.94141551 +0000 UTC m=+8.331480880,2024-12-11 03:17:22.953051385 +0000 UTC m=+8.343116755,11
Get,2024-12-11 03:17:22.937347427 +0000 UTC m=+8.327412797,2024-12-11 03:17:22.961419135 +0000 UTC m=+8.351484463,24
Get,2024-12-11 03:17:22.953054552 +0000 UTC m=+8.343119922,2024-12-11 03:17:22.965233177 +0000 UTC m=+8.355298505,12
Put,2024-12-11 03:17:22.917430469 +0000 UTC m=+8.307495838,2024-12-11 03:17:22.966494135 +0000 UTC m=+8.356559505,49
Put,2024-12-11 03:17:22.930912052 +0000 UTC m=+8.320977380,2024-12-11 03:17:22.970056219 +0000 UTC m=+8.360121588,39
Put,2024-12-11 03:17:22.931898219 +0000 UTC m=+8.321963588,2024-12-11 03:17:22.97163026 +0000 UTC m=+8.361695630,39
Put,2024-12-11 03:17:22.96523526 +0000 UTC m=+8.355300630,2024-12-11 03:17:22.979426635 +0000 UTC m=+8.369491963,14
Get,2024-12-11 03:17:22.942320469 +0000 UTC m=+8.332385797,2024-12-11 03:17:22.980286344 +0000 UTC m=+8.370351713,37
Put,2024-12-11 03:17:22.979429094 +0000 UTC m=+8.369494463,2024-12-11 03:17:22.996084302 +0000 UTC m=+8.386149672,16
Put,2024-12-11 03:17:22.961422135 +0000 UTC m=+8.351487463,2024-12-11 03:17:23.015250761 +0000 UTC m=+8.405316089,53
Put,2024-12-11 03:17:22.996098552 +0000 UTC m=+8.386163922,2024-12-11 03:17:23.025406761 +0000 UTC m=+8.415472130,29
Put,2024-12-11 03:17:23.025410802 +0000 UTC m=+8.415476172,2024-12-11 03:17:23.038448469 +0000 UTC m=+8.428513839,13
Get,2024-12-11 03:17:22.971631885 +0000 UTC m=+8.361697213,2024-12-11 03:17:23.042252802 +0000 UTC m=+8.432318172,70
Put,2024-12-11 03:17:22.980288385 +0000 UTC m=+8.370353755,2024-12-11 03:17:23.045935594 +0000 UTC m=+8.436000922,65
Put,2024-12-11 03:17:22.970058927 +0000 UTC m=+8.360124255,2024-12-11 03:17:23.046033719 +0000 UTC m=+8.436099047,75
Get,2024-12-11 03:17:22.96649651 +0000 UTC m=+8.356561838,2024-12-11 03:17:23.046744844 +0000 UTC m=+8.436810214,80
Put,2024-12-11 03:17:23.038453219 +0000 UTC m=+8.428518547,2024-12-11 03:17:23.051595427 +0000 UTC m=+8.441660797,13
Put,2024-12-11 03:17:23.052460802 +0000 UTC m=+8.442526214,2024-12-11 03:17:23.065229261 +0000 UTC m=+8.455294630,12
Put,2024-12-11 03:17:23.015257177 +0000 UTC m=+8.405322505,2024-12-11 03:17:23.066667761 +0000 UTC m=+8.456733130,51
Put,2024-12-11 03:17:23.065235052 +0000 UTC m=+8.455300380,2024-12-11 03:17:23.077079552 +0000 UTC m=+8.467144880,11
Put,2024-12-11 03:17:23.046036302 +0000 UTC m=+8.436101630,2024-12-11 03:17:23.081847386 +0000 UTC m=+8.471912755,35
Put,2024-12-11 03:17:23.045938636 +0000 UTC m=+8.436004005,2024-12-11 03:17:23.083310636 +0000 UTC m=+8.473375964,37
Get,2024-12-11 03:17:23.046757386 +0000 UTC m=+8.436822755,2024-12-11 03:17:23.085295969 +0000 UTC m=+8.475361339,38
Put,2024-12-11 03:17:23.042257552 +0000 UTC m=+8.432322922,2024-12-11 03:17:23.086722261 +0000 UTC m=+8.476787630,44
Get,2024-12-11 03:17:23.077082427 +0000 UTC m=+8.467147797,2024-12-11 03:17:23.089676511 +0000 UTC m=+8.479741839,12
Put,2024-12-11 03:17:23.066670677 +0000 UTC m=+8.456736005,2024-12-11 03:17:23.100972094 +0000 UTC m=+8.491037422,34
Put,2024-12-11 03:17:23.089679052 +0000 UTC m=+8.479744422,2024-12-11 03:17:23.101069802 +0000 UTC m=+8.491135130,11
Get,2024-12-11 03:17:23.081853011 +0000 UTC m=+8.471918339,2024-12-11 03:17:23.112077719 +0000 UTC m=+8.502143089,30
Put,2024-12-11 03:17:23.083314427 +0000 UTC m=+8.473379797,2024-12-11 03:17:23.113354302 +0000 UTC m=+8.503419672,30
Put,2024-12-11 03:17:23.101072344 +0000 UTC m=+8.491137672,2024-12-11 03:17:23.115410094 +0000 UTC m=+8.505475464,14
Put,2024-12-11 03:17:23.085298344 +0000 UTC m=+8.475363714,2024-12-11 03:17:23.116880427 +0000 UTC m=+8.506945797,31
Get,2024-12-11 03:17:23.086724177 +0000 UTC m=+8.476789547,2024-12-11 03:17:23.120297052 +0000 UTC m=+8.510362380,33
Put,2024-12-11 03:17:23.100976261 +0000 UTC m=+8.491041589,2024-12-11 03:17:23.126132511 +0000 UTC m=+8.516197880,25
Put,2024-12-11 03:17:23.115413469 +0000 UTC m=+8.505478839,2024-12-11 03:17:23.130009344 +0000 UTC m=+8.520074714,14
Get,2024-12-11 03:17:23.130012552 +0000 UTC m=+8.520077880,2024-12-11 03:17:23.143486802 +0000 UTC m=+8.533552172,13
Put,2024-12-11 03:17:23.112081677 +0000 UTC m=+8.502147005,2024-12-11 03:17:23.143939844 +0000 UTC m=+8.534005172,31
Put,2024-12-11 03:17:23.113356969 +0000 UTC m=+8.503422297,2024-12-11 03:17:23.145246094 +0000 UTC m=+8.535311422,31
Put,2024-12-11 03:17:23.120299594 +0000 UTC m=+8.510364964,2024-12-11 03:17:23.149614386 +0000 UTC m=+8.539679755,29
Put,2024-12-11 03:17:23.116882469 +0000 UTC m=+8.506947839,2024-12-11 03:17:23.154210802 +0000 UTC m=+8.544276130,37
Put,2024-12-11 03:17:23.143491302 +0000 UTC m=+8.533556630,2024-12-11 03:17:23.155091761 +0000 UTC m=+8.545157130,11
Put,2024-12-11 03:17:23.126137469 +0000 UTC m=+8.516202797,2024-12-11 03:17:23.156038719 +0000 UTC m=+8.546104089,29
Put,2024-12-11 03:17:23.155094094 +0000 UTC m=+8.545159464,2024-12-11 03:17:23.168209511 +0000 UTC m=+8.558274880,13
Get,2024-12-11 03:17:23.143941636 +0000 UTC m=+8.534007005,2024-12-11 03:17:23.173516969 +0000 UTC m=+8.563582339,29
Get,2024-12-11 03:17:23.145249177 +0000 UTC m=+8.535314505,2024-12-11 03:17:23.174852344 +0000 UTC m=+8.564917672,29
Put,2024-12-11 03:17:23.168212927 +0000 UTC m=+8.558278297,2024-12-11 03:17:23.180292261 +0000 UTC m=+8.570357589,12
Put,2024-12-11 03:17:23.149617719 +0000 UTC m=+8.539683089,2024-12-11 03:17:23.181763969 +0000 UTC m=+8.571829339,32
Get,2024-12-11 03:17:23.156041344 +0000 UTC m=+8.546106672,2024-12-11 03:17:23.182153469 +0000 UTC m=+8.572218839,26
Put,2024-12-11 03:17:23.154213886 +0000 UTC m=+8.544279255,2024-12-11 03:17:23.191208302 +0000 UTC m=+8.581273630,36
Put,2024-12-11 03:17:23.180296386 +0000 UTC m=+8.570361714,2024-12-11 03:17:23.194276386 +0000 UTC m=+8.584341755,13
Put,2024-12-11 03:17:23.194278302 +0000 UTC m=+8.584343672,2024-12-11 03:17:23.205184886 +0000 UTC m=+8.595250214,10
Put,2024-12-11 03:17:23.174855261 +0000 UTC m=+8.564920630,2024-12-11 03:17:23.213147677 +0000 UTC m=+8.603213047,38
Put,2024-12-11 03:17:23.205187719 +0000 UTC m=+8.595253089,2024-12-11 03:17:23.219064969 +0000 UTC m=+8.609130339,13
Put,2024-12-11 03:17:23.173520802 +0000 UTC m=+8.563586130,2024-12-11 03:17:23.219239469 +0000 UTC m=+8.609304839,45
Put,2024-12-11 03:17:23.182155344 +0000 UTC m=+8.572220714,2024-12-11 03:17:23.221549802 +0000 UTC m=+8.611615172,39
Get,2024-12-11 03:17:23.181765844 +0000 UTC m=+8.571831214,2024-12-11 03:17:23.222436261 +0000 UTC m=+8.612501630,40
Put,2024-12-11 03:17:23.219241219 +0000 UTC m=+8.609306589,2024-12-11 03:17:23.233223594 +0000 UTC m=+8.623288964,13
Put,2024-12-11 03:17:23.191212927 +0000 UTC m=+8.581278255,2024-12-11 03:17:23.233292969 +0000 UTC m=+8.623358339,42
Put,2024-12-11 03:17:23.213151177 +0000 UTC m=+8.603216505,2024-12-11 03:17:23.246260219 +0000 UTC m=+8.636325547,33
Put,2024-12-11 03:17:23.233227427 +0000 UTC m=+8.623292797,2024-12-11 03:17:23.246431969 +0000 UTC m=+8.636497297,13
Put,2024-12-11 03:17:23.220246011 +0000 UTC m=+8.610311380,2024-12-11 03:17:23.251527344 +0000 UTC m=+8.641592714,31
Put,2024-12-11 03:17:23.222438136 +0000 UTC m=+8.612503505,2024-12-11 03:17:23.251978261 +0000 UTC m=+8.642043589,29
Get,2024-12-11 03:17:23.221552011 +0000 UTC m=+8.611617339,2024-12-11 03:17:23.257266094 +0000 UTC m=+8.647331464,35
Get,2024-12-11 03:17:23.246434094 +0000 UTC m=+8.636499422,2024-12-11 03:17:23.259055136 +0000 UTC m=+8.649120464,12
Get,2024-12-11 03:17:23.233295677 +0000 UTC m=+8.623361005,2024-12-11 03:17:23.260266719 +0000 UTC m=+8.650332047,26
Get,2024-12-11 03:17:23.259056844 +0000 UTC m=+8.649122172,2024-12-11 03:17:23.271212594 +0000 UTC m=+8.661277964,12
Put,2024-12-11 03:17:23.246267177 +0000 UTC m=+8.636332505,2024-12-11 03:17:23.279235802 +0000 UTC m=+8.669301172,32
Get,2024-12-11 03:17:23.251529386 +0000 UTC m=+8.641594755,2024-12-11 03:17:23.282311261 +0000 UTC m=+8.672376630,30
Put,2024-12-11 03:17:23.271215677 +0000 UTC m=+8.661281047,2024-12-11 03:17:23.284977177 +0000 UTC m=+8.675042547,13
Put,2024-12-11 03:17:23.260268761 +0000 UTC m=+8.650334089,2024-12-11 03:17:23.287473719 +0000 UTC m=+8.677539089,27
Get,2024-12-11 03:17:23.251980177 +0000 UTC m=+8.642045505,2024-12-11 03:17:23.288344802 +0000 UTC m=+8.678410130,36
Put,2024-12-11 03:17:23.257268302 +0000 UTC m=+8.647333630,2024-12-11 03:17:23.291258177 +0000 UTC m=+8.681323547,33
Put,2024-12-11 03:17:23.284979136 +0000 UTC m=+8.675044464,2024-12-11 03:17:23.296233344 +0000 UTC m=+8.686298714,11
Get,2024-12-11 03:17:23.296235802 +0000 UTC m=+8.686301172,2024-12-11 03:17:23.308636636 +0000 UTC m=+8.698702005,12
Put,2024-12-11 03:17:23.279238302 +0000 UTC m=+8.669303672,2024-12-11 03:17:23.313076969 +0000 UTC m=+8.703142339,33
Put,2024-12-11 03:17:23.282313802 +0000 UTC m=+8.672379172,2024-12-11 03:17:23.315233052 +0000 UTC m=+8.705298422,32
Get,2024-12-11 03:17:23.308640177 +0000 UTC m=+8.698705547,2024-12-11 03:17:23.319963261 +0000 UTC m=+8.710028630,11
Put,2024-12-11 03:17:23.287475511 +0000 UTC m=+8.677540880,2024-12-11 03:17:23.324441761 +0000 UTC m=+8.714507130,36
Put,2024-12-11 03:17:23.288346511 +0000 UTC m=+8.678411839,2024-12-11 03:17:23.325289302 +0000 UTC m=+8.715354672,36
Get,2024-12-11 03:17:23.291260802 +0000 UTC m=+8.681326130,2024-12-11 03:17:23.325484261 +0000 UTC m=+8.715549589,34
Put,2024-12-11 03:17:23.319965469 +0000 UTC m=+8.710030797,2024-12-11 03:17:23.333241927 +0000 UTC m=+8.723307297,13
Get,2024-12-11 03:17:23.315235844 +0000 UTC m=+8.705301214,2024-12-11 03:17:23.345296761 +0000 UTC m=+8.735362130,30
Put,2024-12-11 03:17:23.333244511 +0000 UTC m=+8.723309839,2024-12-11 03:17:23.345456511 +0000 UTC m=+8.735521839,12
Get,2024-12-11 03:17:23.324443761 +0000 UTC m=+8.714509089,2024-12-11 03:17:23.346586761 +0000 UTC m=+8.736652130,22
Put,2024-12-11 03:17:23.313079552 +0000 UTC m=+8.703144922,2024-12-11 03:17:23.348378844 +0000 UTC m=+8.738444214,35
Put,2024-12-11 03:17:23.325291802 +0000 UTC m=+8.715357130,2024-12-11 03:17:23.349592469 +0000 UTC m=+8.739657839,24
Put,2024-12-11 03:17:23.325485511 +0000 UTC m=+8.715550839,2024-12-11 03:17:23.353219969 +0000 UTC m=+8.743285297,27
Put,2024-12-11 03:17:23.345458594 +0000 UTC m=+8.735523964,2024-12-11 03:17:23.357154844 +0000 UTC m=+8.747220214,11
Put,2024-12-11 03:17:23.358518094 +0000 UTC m=+8.748583505,2024-12-11 03:17:23.370361136 +0000 UTC m=+8.760426464,11
Put,2024-12-11 03:17:23.345302302 +0000 UTC m=+8.735367672,2024-12-11 03:17:23.377044302 +0000 UTC m=+8.767109672,31
Get,2024-12-11 03:17:23.346589136 +0000 UTC m=+8.736654505,2024-12-11 03:17:23.377826844 +0000 UTC m=+8.767892172,31
Put,2024-12-11 03:17:23.348381219 +0000 UTC m=+8.738446589,2024-12-11 03:17:23.383266136 +0000 UTC m=+8.773331505,34
Put,2024-12-11 03:17:23.370365594 +0000 UTC m=+8.760430922,2024-12-11 03:17:23.383482386 +0000 UTC m=+8.773547714,13
Put,2024-12-11 03:17:23.349594136 +0000 UTC m=+8.739659464,2024-12-11 03:17:23.386276386 +0000 UTC m=+8.776341755,36
Put,2024-12-11 03:17:23.353221302 +0000 UTC m=+8.743286672,2024-12-11 03:17:23.389242011 +0000 UTC m=+8.779307380,36
Put,2024-12-11 03:17:23.377047969 +0000 UTC m=+8.767113297,2024-12-11 03:17:23.395221719 +0000 UTC m=+8.785287089,18
Put,2024-12-11 03:17:23.383484136 +0000 UTC m=+8.773549464,2024-12-11 03:17:23.397341177 +0000 UTC m=+8.787406547,13
Put,2024-12-11 03:17:23.377828802 +0000 UTC m=+8.767894130,2024-12-11 03:17:23.407536719 +0000 UTC m=+8.797602089,29
Get,2024-12-11 03:17:23.397350136 +0000 UTC m=+8.787415505,2024-12-11 03:17:23.409238969 +0000 UTC m=+8.799304339,11
Put,2024-12-11 03:17:23.383269594 +0000 UTC m=+8.773334964,2024-12-11 03:17:23.412648719 +0000 UTC m=+8.802714089,29
Put,2024-12-11 03:17:23.409240844 +0000 UTC m=+8.799306214,2024-12-11 03:17:23.422096844 +0000 UTC m=+8.812162172,12
Get,2024-12-11 03:17:23.386278677 +0000 UTC m=+8.776344047,2024-12-11 03:17:23.423124719 +0000 UTC m=+8.813190089,36
Put,2024-12-11 03:17:23.422098636 +0000 UTC m=+8.812164005,2024-12-11 03:17:23.433990802 +0000 UTC m=+8.824056172,11
Put,2024-12-11 03:17:23.395223427 +0000 UTC m=+8.785288797,2024-12-11 03:17:23.444322011 +0000 UTC m=+8.834387339,49
Put,2024-12-11 03:17:23.412650636 +0000 UTC m=+8.802715964,2024-12-11 03:17:23.444388136 +0000 UTC m=+8.834453505,31
Put,2024-12-11 03:17:23.433993886 +0000 UTC m=+8.824059255,2024-12-11 03:17:23.445215386 +0000 UTC m=+8.835280755,11
Put,2024-12-11 03:17:23.389243886 +0000 UTC m=+8.779309255,2024-12-11 03:17:23.445371886 +0000 UTC m=+8.835437214,56
Get,2024-12-11 03:17:23.407540219 +0000 UTC m=+8.797605547,2024-12-11 03:17:23.448572802 +0000 UTC m=+8.838638130,41
Put,2024-12-11 03:17:23.423130886 +0000 UTC m=+8.813196255,2024-12-11 03:17:23.453113344 +0000 UTC m=+8.843178714,29
Put,2024-12-11 03:17:23.445217469 +0000 UTC m=+8.835282839,2024-12-11 03:17:23.458665427 +0000 UTC m=+8.848730755,13
Put,2024-12-11 03:17:23.458667219 +0000 UTC m=+8.848732589,2024-12-11 03:17:23.471249302 +0000 UTC m=+8.861314672,12
Get,2024-12-11 03:17:23.448574469 +0000 UTC m=+8.838639839,2024-12-11 03:17:23.474357677 +0000 UTC m=+8.864423047,25
Get,2024-12-11 03:17:23.444327677 +0000 UTC m=+8.834393005,2024-12-11 03:17:23.478218927 +0000 UTC m=+8.868284255,33
Put,2024-12-11 03:17:23.471253261 +0000 UTC m=+8.861318630,2024-12-11 03:17:23.482790386 +0000 UTC m=+8.872855755,11
Put,2024-12-11 03:17:23.445374219 +0000 UTC m=+8.835439589,2024-12-11 03:17:23.482791594 +0000 UTC m=+8.872856964,37
Get,2024-12-11 03:17:23.444389552 +0000 UTC m=+8.834454880,2024-12-11 03:17:23.489887219 +0000 UTC m=+8.879952589,45
Put,2024-12-11 03:17:23.453115552 +0000 UTC m=+8.843180922,2024-12-11 03:17:23.493380636 +0000 UTC m=+8.883446005,40
Get,2024-12-11 03:17:23.482793094 +0000 UTC m=+8.872858422,2024-12-11 03:17:23.496194677 +0000 UTC m=+8.886260005,13
Put,2024-12-11 03:17:23.474360511 +0000 UTC m=+8.864425880,2024-12-11 03:17:23.501264177 +0000 UTC m=+8.891329547,26
Get,2024-12-11 03:17:23.478221386 +0000 UTC m=+8.868286714,2024-12-11 03:17:23.502921386 +0000 UTC m=+8.892986755,24
Get,2024-12-11 03:17:23.496197177 +0000 UTC m=+8.886262505,2024-12-11 03:17:23.507695927 +0000 UTC m=+8.897761297,11
Put,2024-12-11 03:17:23.489890386 +0000 UTC m=+8.879955714,2024-12-11 03:17:23.513198094 +0000 UTC m=+8.903263464,23
Put,2024-12-11 03:17:23.483437177 +0000 UTC m=+8.873502547,2024-12-11 03:17:23.518038261 +0000 UTC m=+8.908103630,34
Get,2024-12-11 03:17:23.507699594 +0000 UTC m=+8.897764922,2024-12-11 03:17:23.520242927 +0000 UTC m=+8.910308297,12
Put,2024-12-11 03:17:23.493382302 +0000 UTC m=+8.883447630,2024-12-11 03:17:23.532138261 +0000 UTC m=+8.922203630,38
Put,2024-12-11 03:17:23.520244761 +0000 UTC m=+8.910310089,2024-12-11 03:17:23.533219261 +0000 UTC m=+8.923284589,12
Put,2024-12-11 03:17:23.501266302 +0000 UTC m=+8.891331630,2024-12-11 03:17:23.539366011 +0000 UTC m=+8.929431339,38
Get,2024-12-11 03:17:23.502923302 +0000 UTC m=+8.892988672,2024-12-11 03:17:23.541857886 +0000 UTC m=+8.931923214,38
Put,2024-12-11 03:17:23.513200677 +0000 UTC m=+8.903266047,2024-12-11 03:17:23.542506094 +0000 UTC m=+8.932571422,29
Put,2024-12-11 03:17:23.533221344 +0000 UTC m=+8.923286672,2024-12-11 03:17:23.544442552 +0000 UTC m=+8.934507922,11
Put,2024-12-11 03:17:23.544444094 +0000 UTC m=+8.934509464,2024-12-11 03:17:23.559218927 +0000 UTC m=+8.949284297,14
Put,2024-12-11 03:17:23.518503844 +0000 UTC m=+8.908569255,2024-12-11 03:17:23.562498219 +0000 UTC m=+8.952563547,43
Put,2024-12-11 03:17:23.532141469 +0000 UTC m=+8.922206839,2024-12-11 03:17:23.565559011 +0000 UTC m=+8.955624339,33
Put,2024-12-11 03:17:23.541860386 +0000 UTC m=+8.931925714,2024-12-11 03:17:23.569551552 +0000 UTC m=+8.959616880,27
Put,2024-12-11 03:17:23.559221427 +0000 UTC m=+8.949286755,2024-12-11 03:17:23.573581636 +0000 UTC m=+8.963646964,14
Put,2024-12-11 03:17:23.542507719 +0000 UTC m=+8.932573089,2024-12-11 03:17:23.578170552 +0000 UTC m=+8.968235922,35
Put,2024-12-11 03:17:23.539368344 +0000 UTC m=+8.929433714,2024-12-11 03:17:23.586251677 +0000 UTC m=+8.976317047,46
Put,2024-12-11 03:17:23.573584302 +0000 UTC m=+8.963649630,2024-12-11 03:17:23.588288177 +0000 UTC m=+8.978353505,14
